Organization,Program,Program Division,Program Branch,BU,Business Unit,DeptID,Department,Position,Title,Job Code,Classification,Direct Reports,Indirect Reports,City,Position Status,Reg Temp,Full or Part-Tme,Budgeted Position,Supervisor Position,Supervisor Name,Empty,Vacant,True Vacancy,Future Vacancy,Months Last Filled,Last Filled By Base Incumbent,Months Last Filled  By Base Incumbent,Employee DeptID,Empl ID,Empl Status,Appt Status,Age,Employee Jobcode,Employee  Classification,Grade,Step,Salary type,Type,Standard Hours,Base,Position Jobcode Max Annual Rate,Employee Jobcode Max Annual Rate,Annual Rate,ABBR,Salary Admin Plan,AMA,AMA Limit Date,CAD,CAD Limit Date,SPP,SPP Limit Date,TAJ,TAJ Limit Date,Future Termination Date,Future Termination Reason,TA Status,TA Start Date,TA Return Date,TA Return BU,TA Return DeptID,TA Return Jobcode,TA Return Gate,TA Return Position,TA Return Supervisor,TA Return ABBR,Leave Reason,Leave Start Date,Leave Return Date
Citizens Services,Procurement & Supply,Procurement Services,SS-LBS-ELECTRONIC PROCUREMENT,BC067,Product Services,067-5102,SS-LBS-ELECTRONIC PROCUREMENT,551417,Sr. Financial Analyst,1000000,FO-TMA 24R,2,1,Vernon,Approved,R,P,N,74430085,"Lael,Aryankhan",Y,Y,,Y,165,Y,148,,,84209,84209,84209,84209,OEX,,,,,,,,,2021-09-23,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Office of the Government Chief Information Officer,Information Communication Technologies,CS-ICT Strategic Initiatives,BC112,Citizens' Services,112-0159,CS-ICT Strategic Initiatives,551504,Operations Coordinator,1000000,ADMN O 21R,11,8,Sparwood,Proposed,R,F,N,05455932,"Abdul-Majeed,Morgyn",Y,Y,,Y,179,Y,53,,,51079,51079,51079,51079,OEX,,,,,,,,,2015-04-12,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE, Golden",BC112,Citizens' Services,112-3581,"CS-SBC - SDOps SE, Golden",185003,Data Project Director,1000000,Band 3,,12,Port Alberni,Approved,T,F,N,84962922,"Kenan,Momooreoluwa",Y,Y,Y,Y,92,Y,61,,Ext In,54207,54207,54207,54207,GEU,,,,,,,,,2011-08-21,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Municipal Affairs,Immigration Services & Strategic Planning,Community Gaming Grants,,BC060,Municipal Affairs,060-1442,Community Gaming Grants,551505,Client Manager Onboarding Lead,1000000,ADMN O 24R,,13,Houston,Proposed,T,P,Y,50098619,"Kyde,Zane",,,,,,,,,,62479,62479,62479,62479,GEU,,,,,,,,,2020-10-13,Resignation,,,985037,Active,Auxilliary less than 1827,47,551505,ECON 27R,27A,2,Salary Protected,35,,060-1442,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC, Camp Riv",BC112,Citizens' Services,112-3553,"CS-SBC - SDOps VI/SC, Camp Riv",183001,Senior Audit Advisor,1000000,APPL LEAD,8,15,Port Hardy,Frozen,R,F,Y,88399137,"Rafael,Robbie-lee",,,Y,Y,,,,,,112651,112651,112651,112651,MGT,,,,,,,,,2020-08-30,Retired,,,628599,Active,Auxilliary less than 1827,23,183001,Band 4,33A,3,Standard,35,,112-3553,,,,,,,,,,,,,,
"Jobs, Economic Development and Innovation",Trade and Industry Development,Strategic and Corporate Initiatives Branch,Strategic Initiatives,BC125,"Jobs, Econom Dev & Innovation",125-5598,Strategic Initiatives,990400,"Supervisor, Content Editing",1000000,Supervisor,1,14,Prince Rupert,Proposed,T,P,Y,54753993,"Baley,Sanaullah",,,,Y,,,,,,51573,51573,51573,51573,QP,,,,,,,,,2019-05-27,Paid Absence Prior to Retiremt,,,118165,Leave W/Py,Auxilliary more than 1827,56,990400,FO 21R,12A,1,Standard,35,,125-5598,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,CS-SBC-SDOps Greater Vancouver,BC112,Citizens' Services,112-3567,CS-SBC-SDOps Greater Vancouver,185004,"Director, TechnicalStewardship",1000000,Band 4,,13,Squamish,Frozen,T,P,N,26396984,"Richard,Harman",Y,Y,Y,Y,60,,,,Ext Out,42015,42015,42015,42015,GEU,,,,,,,,,2020-01-06,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,Int In,2014-01-21,2021-01-12,185004,,73671518,"Tamar,Arunas",45966,BC112,112-3567,,,
Citizens Services,Unallocated,Unallocated,SS-WTS Prov HRMS Partnership,BC112,Citizens' Services,112-0062,SS-WTS Prov HRMS Partnership,508011,Sr BC Services Card BA,1000000,ISL 27R,,14,Grand Forks,Frozen,R,P,N,97748230,"Tomson,Taliesin",Y,Y,Y,Y,197,Y,163,,,117121,117121,117121,117121,QP,,,,,,,,,2017-03-29,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Integrated Service Solutions,SBC SS&Expansion,BC112,Citizens' Services,112-5206,SBC SS&Expansion,508009,Senior VPN Support Analyst,1000000,ISL 21R,14,,Prince George,Approved,R,P,N,25461786,"Ohran,Kensey",,,Y,Y,,,,,,118166,118166,118166,118166,PEA,,,,,,,,,2010-06-20,Redundant,,,863373,Leave,Auxilliary more than 1827,21,508009,BMS2,B1,1,Underimplemented,35,,112-5206,,,,,,,,,,,,,,
Citizens Services,Office of the Government Chief Information Officer,Information Communication Technologies,CS-ICT Telecom Svces Sourcing,BC112,Citizens' Services,112-0144,CS-ICT Telecom Svces Sourcing,185004,"Sr Dir, Digi Engagem Solutions",1000000,Band 4,,,Maple Ridge,Approved,R,F,N,79770165,"Kean,Xiao",Y,Y,Y,Y,85,,,,,96837,96837,96837,96837,QP,,,,,,,,,2011-09-03,Redundant,,,,,,,,,,,,,,,,Int Out,2017-02-24,2022-01-31,185004,,86747442,"Titi,Dennan",69400,BC112,112-0144,,,
Citizens Services,Service BC,Assistant Deputy Minister's Office,CS-SBC - Service BC ADMO,BC112,Citizens' Services,112-5245,CS-SBC - Service BC ADMO,791301,Security Co-Op Technical Analy,1000000,COOP LVL 1,11,7,Lillooet,Approved,T,F,Y,19984465,"Shaunpaul,Azzam",,,Y,,,,,,Int In,62726,62726,62726,62726,MGT,,,,,,,,,2012-09-01,Redundant,,,929408,Leave W/Py,Auxilliary less than 1827,51,791301,ISL 27R,B6,2,Temporary Market Adjustment,35,B,112-5245,,,,,,,,,,,,Union Leave,2017-06-08,2022-04-14
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE,  Fernie",BC112,Citizens' Services,112-3580,"CS-SBC - SDOps SE,  Fernie",551504,Team Lead Supervisor/ Sales,1000000,ADMN O 21R,,,Kaslo,Proposed,T,P,N,39981704,"Aziz,Piotr",,,,,,,,,,66920,66920,66920,66920,OEX,,,,,,,,,2011-07-11,Paid Absence Prior to Retiremt,,,394043,Leave W/Py,Regular,61,551504,CLK PS 12R,E15,5,Uprange Salary,35,,112-3580,,,,,,,,,,,,,,
Citizens Services,Real Property Division,Strategic Real Estate Services,SS-RPD-Strat Real Estate Srvs,BC112,Citizens' Services,112-0556,SS-RPD-Strat Real Estate Srvs,505128,Project Administrator,1000000,RES O 18R,,,Vanderhoof,Frozen,R,P,N,11069516,"Caidyn,Layne",Y,Y,Y,,188,Y,120,,,117249,117249,117249,117249,MGT,,,,,,,,,2015-09-12,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Government Digital Experience ,Public Engagement and Design,GDX RU Public Engmt & Design,BC112,Citizens' Services,112-5292,GDX-Service Design,508010,Client Relations Manager,1000000,ISL 24R,,,Cranbrook,Approved,R,P,N,59727617,"Monty,Alber",Y,Y,,Y,147,Y,120,,Int In,67664,67664,67664,67664,OEX,,,,,,,,,2020-07-26,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,Deferred Salary Leave,2019-08-30,2022-10-10
Citizens Services,Service BC,Strategic Services,CS-SBC SSS Finance & Admin,BC112,Citizens' Services,112-0067,CS-SBC SSS Finance & Admin,551505,Procurement Contract Specialis,1000000,ADMN O 24R,,,Princeton,Proposed,R,P,N,48430119,"Hugh,Kiaran",Y,Y,,,171,Y,98,,,107279,,,,MGT,,,,,,,,,2015-04-03,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Minister’s Office,Minister’s Office,CS Minister's Office,BC112,Citizens' Services,112-1010,CS Minister's Office,553104,Executive Assistant,1000000,CLK ST 12R,10,,Clinton,Frozen,T,P,N,43924190,"Forgan,Shaurya",,,,,,,,,Ext Out,110213,110213,110213,110213,QP,,,,,,,,,2017-11-17,Redundant,,,434575,Leave W/Py,Regular,24,553104,ISL 18R,DM2,1,Temporary Market Adjustment,35,,112-1010,,,,,,,,,,,,,,
Citizens Services,Office of the Government Chief Information Officer,Information Communication Technologies,CS-ICT Telecom Svces Sourcing,BC112,Citizens' Services,112-0144,CS-ICT Telecom Svces Sourcing,508011,Sr Technical Analyst,1000000,ISL 27R,10,9,Kamloops,Proposed,T,P,N,95551898,"Ericlee,Lepeng",Y,Y,Y,,89,,,,,45870,45870,45870,45870,MGT,,,,,,,,,2010-08-22,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Information Security,OES RU INFO SECURITY,BC112,Citizens' Services,112-6152,OES ISB Comp Sup & Aware,185003,"Director, Product Development",1000000,Band 3,,9,Sparwood,Frozen,R,F,Y,72055399,"Marcel,Anton",,,Y,Y,,,,,,76327,76327,76327,76327,MGT,,,,,,,,,2013-05-20,Redundant,,,745401,Leave,Regular,55,185003,IY INTERN,33A,1,Underimplemented,35,B,112-6152,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-PDC Operations,BC067,Product Services,067-5146,SS-PSD-PDC Operations,185004,Director of Service Operations,1000000,Band 4,3,12,Ucluelet,Proposed,R,F,N,28135565,"Grahame,Zackary",Y,Y,Y,Y,75,Y,128,,,117193,117193,117193,117193,PEA,,,,,,,,,2014-10-08,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Government Digital Experience ,Public Engagement and Design,GDX RU Public Engmt & Design,BC112,Citizens' Services,112-5294,GDX-Citizen Engagement,185001,Printing Agent,1000000,Band 1,,,Trail,Approved,R,P,N,95480272,"Harley,Igor",,,Y,,,,,,,43541,43541,43541,43541,PEA,,,,,,,,,2020-07-16,Layoff (With Recall),,,336154,Leave,Auxilliary more than 1827,38,185001,CLK ST 15R,AC,1,Temporary Market Adjustment,35,,112-5294,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Information Security,OES RU INFO SECURITY,BC112,Citizens' Services,112-6151,OES ISB Strat Init Support,185004,Director of Operations,1000000,Band 4,,,Lillooet,Proposed,R,F,N,01010537,"Patrick,Mason-Jay",Y,Y,Y,Y,2,,,,,48175,,,,GEU,,,,,,,,,2016-06-24,Redundant,,,,,,,,,,,,,,,,Ext Out,2018-07-23,2023-02-19,185004,,47368025,"Heidar,Kenneth",53490,BC112,112-6151,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC, Sechelt",BC112,Citizens' Services,112-3564,"CS-SBC - SDOps VI/SC, Sechelt",508010,Quality Assurance Analyst,1000000,ISL 24R,5,,Atlin,Approved,R,P,Y,10664868,"Matteo,Yago",Y,Y,,Y,15,Y,143,,Int Out,,,,,,,,,,,,,,2014-11-23,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Real Property Division,Accommodation Management,SS-RPD Accommodation Manage,BC112,Citizens' Services,112-0085,SS-RPD Accommodation Manage,185003,"Director, MPDP",1000000,Band 3,,15,Vernon,Proposed,R,F,N,33229483,"Kames,Sergio",,,Y,,,,,,,58854,58854,58854,58854,QP,,,,,,,,,2010-12-06,Resignation,,,781646,Active,Auxilliary less than 1827,25,185003,POL EC 27R,B5,5,Standard,35,B,112-0085,,Int In,2016-05-10,2022-01-12,185003,B5,19113684,"Jincheng,Ismail",73373,BC112,112-0085,,,
Citizens Services,Real Property Division,Workplace Development Services,SS-IWS-Env Steward &Tech Val,BC112,Citizens' Services,112-0553,SS-IWS-Env Steward &Tech Val,551503,Project Administrator,1000000,ADMN O 18R,8,,Cranbrook,Frozen,T,P,N,70717276,"Shaw,Daniel",,,Y,,,,,,,111029,111029,111029,111029,GEU,,,,,,,,,2019-04-23,Paid Absence Prior to Retiremt,,,608306,Leave,Auxilliary more than 1827,55,551503,Band 1,19A,2,Classification Adjustment,35,,112-0553,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC, Ucluelet",BC112,Citizens' Services,112-3566,"CS-SBC - SDOps VI/SC, Ucluelet",990407,XML Editor,1000000,XML Editor,4,12,Houston,Frozen,T,F,Y,32410214,"Shai,Ajayraj",Y,Y,,Y,171,Y,97,,,,,,,,,,,,,,,,2013-04-20,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-AIR Surrey,BC067,Product Services,067-5148,SS-PSD-AIR Surrey,508013,Senior Database Administrator,1000000,ISL 30R,,14,Houston,Approved,T,P,N,63001494,"Saim,Cullin",,,Y,,,,,,,71058,71058,71058,71058,OEX,,,,,,,,,2013-07-03,Paid Absence Prior to Retiremt,,,142846,Leave,Auxilliary less than 1827,29,508013,WAIP,04B,2,Classification Adjustment,35,B,067-5148,,,,,,,,,,,,General Leave of Absence,2013-03-22,2020-08-17
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE,  Fernie",BC112,Citizens' Services,112-3580,"CS-SBC - SDOps SE,  Fernie",508013,Sr Enterprise Cloud Architect,1000000,ISL 30R,11,14,Nelson,Frozen,R,F,N,95879187,"Jack-James,Adegbolahan",Y,Y,,Y,179,,,,Int Out,79235,79235,79235,79235,MGT,,,,,,,,,2015-04-18,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Education and Child Care,Child Care Services,CHILD CARE CAPITAL FUNDING,,BC062,Education and Child Care,062-7326,CHILD CARE CAPITAL FUNDING,508011,Sr. Systems/SaaS Analyst,1000000,ISL 27R,12,,Maple Ridge,Approved,T,F,Y,78570019,"Vinh,Shaunpaul",Y,Y,Y,Y,76,Y,185,,,99185,99185,99185,99185,MGT,,,,,,,,,2023-08-10,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,Int In,2018-07-29,2021-11-28,508011,,63847285,"Tyelor,Raithin",96168,BC062,062-7326,,,
Citizens Services,Service BC,Service Delivery,CS-SBC-SDOps Greater Vancouver,BC112,Citizens' Services,112-3567,CS-SBC-SDOps Greater Vancouver,185004,Band 4,1000000,Band 4,3,4,Vanderhoof,Approved,T,F,N,21235332,"Kobe,Judah",Y,Y,Y,Y,186,Y,4,,,89605,89605,89605,89605,GEU,,,,,,,,,2020-03-04,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Registries,SBC Sr. Portfolio Director,BC112,Citizens' Services,112-0068,SBC Sr. Portfolio Director,185002,"Mgr, Cont & Stakeholder Rel",1000000,Band 2,,14,Kitimat,Proposed,T,F,N,50087174,"Rhudi,Rhett",,,,Y,,,,,,50308,50308,50308,50308,PEA,,,,,,,,,2016-01-08,Layoff (With Recall),,,488258,Leave,Auxilliary more than 1827,49,185002,ISL 21R,12A,3,Classification Adjustment,35,B,112-0068,,,,,,,,,,,,,,
Citizens Services,BC Data Service,Data Science & Analystics,BCDS Data Science & Analytics,BC112,Citizens' Services,112-0183,BCDS Data Science & Analytics,185004,Director BC Mail Plus,1000000,Band 4,,,Port Hardy,Approved,R,P,Y,53165744,"Spondon,Raees",Y,Y,Y,,140,,,,Ext Out,,,,,,,,,,,,,,2022-12-07,Layoff (With Recall),,,,,,,,,,,,,,,,Int In,2015-11-20,2021-08-07,185004,,89601076,"Bodhan,Zubair",40107,BC112,112-0183,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail Nanaimo,BC067,Product Services,067-5163,SS-PSD-BC Mail Nanaimo,185004,"Director, Corp Sustainability",1000000,Band 4,,,Ganges,Approved,T,P,N,26632349,"Sohail,Cesare",,,,,,,,,,61609,,,,OEX,,,,,,,,,2015-05-15,Resignation,,,809085,Leave W/Py,Auxilliary more than 1827,32,185004,COMM O 18R,30A,1,Rehab Employment,35,,067-5163,,,,,,,,,,,,,,
BC Pension Corp,Information Technology Services,IT Engineering,ITS-Quality Assurance & Deploy,BC088,BC Pension Corp,088-6350,ITS-Quality Assurance & Deploy,501533,Internal Comms Coordinator,1000000,COMM O 18R,,,Grand Forks,Frozen,R,P,Y,08238547,"Yoji,James",,,Y,,,,,,,41749,41749,41749,41749,OEX,,,,,,,,,2014-12-20,Job Ends/End of Recall Limit,,,062601,Leave W/Py,Auxilliary less than 1827,44,501533,CLK 09R,MS2,2,Standard,35,B,088-6350,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps INE,  Lillooet",BC112,Citizens' Services,112-3600,"CS-SBC - SDOps INE,  Lillooet",551104,Customer Services Assistant,1000000,CLK 12R,9,,Burnaby,Frozen,R,P,Y,69006711,"Mohamed,Reigan",Y,Y,,Y,149,Y,80,,Int Out,101566,101566,101566,101566,OEX,,,,,,,,,2022-09-06,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Service Management Branch,OES RU Service Management ED,BC112,Citizens' Services,112-6035,OES Order Management Branch,551505,Mgr Contracts & Performance,1000000,ADMN O 24R,,,Fort St James,Frozen,T,P,Y,54523164,"Kiern,Arihant",,,Y,,,,,,,77275,,,,QP,395,,,,,,,,2017-08-18,Paid Absence Prior to Retiremt,,,250050,Leave,Auxilliary more than 1827,59,551505,STKWRK 15R,30A,5,Uprange Salary,35,,112-6035,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail ID Card Prod,BC067,Product Services,067-5175,SS-PSD-BC Mail ID Card Prod,183003,Strategic Leadership,1000000,STRAT LEAD,,12,Ashcroft,Proposed,T,F,Y,24580773,"Dilano,Elyan",,,,Y,,,,,,91648,91648,91648,91648,PEA,,,,,,,,,2010-07-14,Retired,,,615607,Leave W/Py,Auxilliary more than 1827,65,183003,RPO 1,B5,4,Underimplemented,35,B,067-5175,,,,,,,,,,,,,,
Citizens Services,Corporate Services Division,Facilities Management,CS-CSD-Facilities Mgmt. Unit,BC112,Citizens' Services,112-0563,CS-CSD-Facilities Mgmt. Unit,185004,"Director, LeanBC",1000000,Band 4,,7,Kelowna,Approved,R,P,Y,17824276,"Shreyas,Lukmaan",Y,Y,,Y,104,,,,,75694,75694,75694,75694,GEU,,,,,,,,,2023-08-02,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Identity and Information Management,SBC IDIM Exec Dir,BC112,Citizens' Services,112-0554,SBC IDIM Exec Dir,551503,Grant Analyst,1000000,ADMN O 18R,3,12,Chilliwack,Frozen,T,F,N,98356861,"Sanjay,Korey",Y,Y,,,38,,,,,90681,90681,90681,90681,QP,,,,,,,,,2015-08-29,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jobs, Economic Development and Innovation",Trade and Industry Development,Trade Policy & Negotiations Branch,Trade Policy & Negotiations,BC125,"Jobs, Econom Dev & Innovation",125-5540,Trade Policy & Negotiations,505109,"Mgr, Business and Econ Stats",1000000,ECON 33R,4,,Dawson Creek,Frozen,R,P,N,58202052,"Rayan,Rhyse",,,,Y,,,,,,61633,61633,61633,61633,MGT,,,,,,,,,2020-09-16,Resignation,,,287237,Leave,Auxilliary less than 1827,60,505109,PHARM 04,30A,3,Standard,35,B,125-5540,,Int In,2019-06-27,2020-09-23,505109,30A,59456121,"Kole,Zeek",53212,BC125,125-5540,,,
Citizens Services,Service BC,Identity and Information Management,SBC IDIM Exec Dir,BC112,Citizens' Services,112-0554,SBC IDIM Exec Dir,501534,Change Management Strategist,1000000,COMM O 21R,,,Merritt,Approved,R,F,N,22874377,"Lance,Mitchel",Y,Y,,,140,,,,Ext Out,86483,86483,86483,86483,QP,,,,,,,,,2012-01-12,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE,  Revelstoke",BC112,Citizens' Services,112-3605,"CS-SBC - SDOps SE,  Revelstoke",508011,Mob App Dev Ops Specialist,1000000,ISL 27R,,,Vancouver,Frozen,T,P,N,87381773,"Nabeel,Seaan",,,,Y,,,,,,70629,70629,70629,70629,QP,,,,,,,,,2010-04-11,Paid Absence Prior to Retiremt,,,059735,Leave,Auxilliary less than 1827,58,508011,CLK PS 12R,27A,5,Uprange Salary,35,B,112-3605,,Ext Out,2019-03-06,2022-11-18,508011,27A,37192129,"Elvin,Conlan",81521,BC112,112-3605,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail Lower Mainland,BC067,Product Services,067-5167,SS-PSD-BC Mail Lower Mainland,185003,"Sr Mgr, Corporate Projects",1000000,Band 3,12,10,Ganges,Approved,T,F,N,40573095,"Robin,Jarell",Y,Y,Y,,150,Y,92,,,106324,106324,106324,106324,MGT,,,,,,,,,2018-01-01,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Identity and Information Management,SBC IDIM Exec Dir,BC112,Citizens' Services,112-0554,SBC IDIM Exec Dir,551104,Branch Admin Coordinator,1000000,CLK 12R,2,3,Mackenzie,Proposed,R,F,Y,49258107,"Conghaile,Derek",Y,Y,,Y,150,,,,,95373,95373,95373,95373,QP,,,,,,,,,2010-03-13,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Planning and Performance Branch,OES RU Enterprise Design Sv,BC112,Citizens' Services,112-0071,OES Planning & Performance,791301,Coop Student Financial Analyst,1000000,COOP LVL 1,,4,Houston,Approved,T,F,N,55162540,"Asrar,Jahy",,,Y,Y,,,,,Int In,,,,,,,,,,,,,,2022-04-24,Paid Absence Prior to Retiremt,,,665417,Active,Auxilliary less than 1827,43,791301,STO 18R,09A,1,Salary Protected,35,,112-0071,,Int In,2011-03-02,2022-01-02,791301,09A,59214395,"Arfin,Riyadh",63586,BC112,112-0071,,,
Citizens Services,BC Data Service,Data Science & Analystics,BCDS Data Science & Analytics,BC112,Citizens' Services,112-0183,BCDS Data Science & Analytics,185003,Sr. Product Mgr Chapter Lead,1000000,Band 3,7,4,Kaslo,Approved,T,F,Y,17050710,"Obieluem,Conghaile",Y,Y,,Y,110,Y,154,,,97344,97344,97344,97344,OEX,,,,,,,,,2013-07-22,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Real Property Division,Workplace Development Services,SS-IWS-Env Steward &Tech Val,BC112,Citizens' Services,112-0553,SS-IWS-Env Steward &Tech Val,551194,Asset Inv.Recovery Stockworker,1000000,STKWRK 09R,15,,Trail,Frozen,R,P,N,73180589,"Matthias,Remo",Y,Y,,,97,,,,Int In,115211,115211,115211,115211,MGT,,,,,,,,,2013-01-30,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-AIR Victoria,BC067,Product Services,067-5151,SS-PSD-AIR Victoria,501533,Communications & Engage Coord,1000000,COMM O 18R,,12,Port Alberni,Proposed,R,F,N,18829079,"Bowen,Byron",,,,,,,,,,95889,95889,95889,95889,MGT,,,,,,,,,2016-04-07,Job Ends/End of Recall Limit,,,276031,Leave,Regular,59,501533,Prog Anlst,05B,1,Rehab Employment,35,,067-5151,,,,,,,,,,,,,,
Citizens Services,Real Property Division,Client Services,CS-RPD-Client Services (Min),BC112,Citizens' Services,112-0562,CS-RPD-Client Services (Min),551505,"Proj. Mgr., Comms & Engagement",1000000,ADMN O 24R,1,14,Dease Lake,Approved,R,P,Y,24931949,"Ciann,Geordan",,,,Y,,,,,Int In,,,,,,,,,,,,,,2018-07-30,Job Ends/End of Recall Limit,,,085554,Leave W/Py,Auxilliary less than 1827,28,551505,CLK ST 15R,15,4,Rehab Employment,35,B,112-0562,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Budgeting and Financial Reporting,SS-PSD-Budget & Financial Rpt,BC067,Product Services,067-5002,SS-PSD-Budget & Financial Rpt,551104,Financial Services Advisor,1000000,CLK 12R,,,Nakusp,Approved,T,P,Y,15528480,"Francis,Neil",Y,Y,Y,Y,185,Y,119,,,88389,88389,88389,88389,MGT,,,,,,,,,2013-04-14,Retired,,,,,,,,,,,,,,,,Ext In,2010-09-19,2021-04-22,551104,,74387875,"Aedyn,Jayden",60067,BC067,067-5002,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE, Vernon",BC112,Citizens' Services,112-3607,"CS-SBC - SDOps SE, Vernon",185004,"Director, Technology",1000000,Band 4,3,,Stewart,Proposed,T,F,N,33056688,"Lakshya,Cale",Y,Y,,Y,193,,,,,118518,118518,118518,118518,MGT,,,,,,,,,2023-03-22,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Deal Management Office,DLM Managed Print Services,,BC112,Citizens' Services,112-6115,DLM Managed Print Services,185003,Data Project Director,1000000,Band 3,1,8,Kelowna,Approved,T,F,Y,61326442,"Zane,Bradly",,,,,,,,,,91779,91779,91779,91779,QP,,,,,,,,,2013-08-14,Retired,,,577077,Active,Regular,38,185003,Band 6,12A,4,Temporary Market Adjustment,35,,112-6115,,,,,,,,,,,,,,
Citizens Services,Office of the Government Chief Information Officer,Information Communication Technologies,ICT ED Office,BC112,Citizens' Services,112-0157,ICT ED Office,551505,Senior Project Mgmt Analyst,1000000,ADMN O 24R,,15,Nelson,Proposed,R,F,N,02730495,"Brayden,Grady",,,Y,,,,,,,,,,,,,,,,,,,,2010-08-01,Paid Absence Prior to Retiremt,,,441136,Leave,Auxilliary more than 1827,47,551505,RES O 18R,27A,1,Uprange Salary,35,,112-0157,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC, Duncan",BC112,Citizens' Services,112-3556,"CS-SBC - SDOps VI/SC, Duncan",508008,Junior Service Analyst,1000000,ISL 18R,10,10,Trail,Proposed,R,P,Y,96369235,"Dylan-Jack,Ramsay",Y,Y,Y,Y,47,Y,62,,,71555,71555,71555,71555,QP,,,,,,,,,2017-03-29,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Deal Management Office,DLM Service Desk Procurement,,BC112,Citizens' Services,112-6012,DLM Service Desk Procurement,553104,Executive Assistant,1000000,CLK ST 12R,2,,Maple Ridge,Approved,T,F,N,98622009,"Benjamyn,Marcel",,,,,,,,,,,,,,,,,,,,,,,2017-09-20,Layoff (With Recall),,,758664,Active,Regular,62,553104,COMM O 18R,B1,5,Uprange Salary,35,,112-6012,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Service Management Branch,OES RU Service Management ED,BC112,Citizens' Services,112-0212,OES Incid Manage & Busi Con,551505,"Manager, Business Development",1000000,ADMN O 24R,,4,Kelowna,Frozen,T,P,N,10908666,"Puneetpaul,Jorge",,,Y,Y,,,,,,57093,57093,57093,57093,QP,,,,,,,,,2010-04-09,Redundant,,,714057,Active,Auxilliary less than 1827,21,551505,Band 4,S15,1,Rehab Employment,35,B,112-0212,,,,,,,,,,,,,,
